"Filter1","Start1","End1","Filter2","Start2","End2"
"EMMA",2024-02-09 22:00:00,2024-02-10,"SDH",2024-02-10,2024-02-10 02:00:00
"EMMA",2024-02-09 22:00:00,2024-02-10,"NetAct",2024-02-10,2024-02-10 04:00:00
"EMMA",2024-02-07 01:00:00,2024-02-07 03:00:00,"SCOM",2024-02-06 22:00:00,2024-02-07 02:00:00
"EMMA",2024-02-07 01:00:00,2024-02-07 03:00:00,"NFM-P",2024-02-06 22:00:00,2024-02-07 02:00:00
"EMMA",2024-02-07 01:00:00,2024-02-07 03:00:00,"NetAct",2024-02-06 23:00:00,2024-02-07 01:00:00
"EMMA",2024-02-07 01:00:00,2024-02-07 03:00:00,"Zabbix",2024-02-06 23:00:00,2024-02-07 02:00:00
"EMMA",2024-02-07 01:00:00,2024-02-07 03:00:00,"MileStone",2024-02-06 23:00:00,2024-02-07 03:00:00
"EMMA",2024-02-07 01:00:00,2024-02-07 03:00:00,"HA",2024-02-07,2024-02-07 02:00:00
"EMMA",2024-02-07 01:00:00,2024-02-07 03:00:00,"LucentOMS",2024-02-07 01:00:00,2024-02-07 03:00:00
"EMMA",2024-02-07 01:00:00,2024-02-07 03:00:00,"C-NMS",2024-02-07 01:00:00,2024-02-07 04:00:00
"EMMA",2024-02-05 16:00:00,2024-02-05 18:00:00,"MileStone",2024-02-05 07:00:00,2024-02-05 17:00:00
"EMMA",2024-02-05 16:00:00,2024-02-05 18:00:00,"Impact",2024-02-05 09:00:00,2024-02-05 16:00:00
"EMMA",2024-02-05 16:00:00,2024-02-05 18:00:00,"SCOM",2024-02-05 13:00:00,2024-02-05 17:00:00
"EMMA",2024-02-05 16:00:00,2024-02-05 18:00:00,"SkyWalker",2024-02-05 14:00:00,2024-02-05 18:00:00
"EMMA",2024-02-05 04:00:00,2024-02-05 06:00:00,"Zabbix",2024-02-04 23:00:00,2024-02-05 04:00:00
"EMMA",2024-02-05 04:00:00,2024-02-05 06:00:00,"C-NMS",2024-02-05 01:00:00,2024-02-05 04:00:00
"EMMA",2024-02-05 04:00:00,2024-02-05 06:00:00,"HA",2024-02-05 05:00:00,2024-02-05 07:00:00
"EMMA",2024-02-05 01:00:00,2024-02-05 03:00:00,"SCOM",2024-02-04 21:00:00,2024-02-05 03:00:00
"EMMA",2024-02-05 01:00:00,2024-02-05 03:00:00,"Zabbix",2024-02-04 23:00:00,2024-02-05 04:00:00
"EMMA",2024-02-05 01:00:00,2024-02-05 03:00:00,"HA",2024-02-05,2024-02-05 02:00:00
"EMMA",2024-02-05 01:00:00,2024-02-05 03:00:00,"CA_Spectrum",2024-02-05 01:00:00,2024-02-05 03:00:00
"EMMA",2024-02-05 01:00:00,2024-02-05 03:00:00,"Impact",2024-02-05 01:00:00,2024-02-05 03:00:00
"EMMA",2024-02-05 01:00:00,2024-02-05 03:00:00,"C-NMS",2024-02-05 01:00:00,2024-02-05 04:00:00
"EMMA",2024-02-04 08:00:00,2024-02-04 10:00:00,"MileStone",2024-02-04 09:00:00,2024-02-04 11:00:00
"EMMA",2024-02-04 08:00:00,2024-02-04 10:00:00,"C-NMS",2024-02-04 10:00:00,2024-02-04 12:00:00
"EMMA",2024-02-04 08:00:00,2024-02-04 10:00:00,"SCOM",2024-02-04 10:00:00,2024-02-04 12:00:00
"EMMA",2024-02-04 08:00:00,2024-02-04 10:00:00,"EML",2024-02-04 10:00:00,2024-02-04 12:00:00
"EMMA",2024-02-02 12:00:00,2024-02-02 14:00:00,"SCOM",2024-02-02 08:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 12:00:00,2024-02-02 14:00:00,"LucentOMS",2024-02-02 09:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 12:00:00,2024-02-02 14:00:00,"CA_Spectrum",2024-02-02 09:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 12:00:00,2024-02-02 14:00:00,"NetAct",2024-02-02 09:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 12:00:00,2024-02-02 14:00:00,"Impact",2024-02-02 09:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 12:00:00,2024-02-02 14:00:00,"HA",2024-02-02 10:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 12:00:00,2024-02-02 14:00:00,"DICA",2024-02-02 10:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 12:00:00,2024-02-02 14:00:00,"Zabbix",2024-02-02 10:00:00,2024-02-02 14:00:00
"EMMA",2024-02-02 12:00:00,2024-02-02 14:00:00,"MileStone",2024-02-02 10:00:00,2024-02-02 14:00:00
"EMMA",2024-02-02 12:00:00,2024-02-02 14:00:00,"Stonebranch",2024-02-02 14:00:00,2024-02-02 17:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"SCADA",2024-02-02 07:00:00,2024-02-02 09:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"SCOM",2024-02-02 08:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"EML",2024-02-02 09:00:00,2024-02-02 11:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"StruxureWare",2024-02-02 09:00:00,2024-02-02 11:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"SDH",2024-02-02 09:00:00,2024-02-02 11:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"LucentOMS",2024-02-02 09:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"CA_Spectrum",2024-02-02 09:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"NetAct",2024-02-02 09:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"Impact",2024-02-02 09:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"HA",2024-02-02 10:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"DICA",2024-02-02 10:00:00,2024-02-02 12:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"Zabbix",2024-02-02 10:00:00,2024-02-02 14:00:00
"EMMA",2024-02-02 08:00:00,2024-02-02 11:00:00,"MileStone",2024-02-02 10:00:00,2024-02-02 14:00:00
"EMMA",2024-02-01 02:00:00,2024-02-01 06:00:00,"SCOM",2024-01-31 21:00:00,2024-02-01 03:00:00
"EMMA",2024-02-01 02:00:00,2024-02-01 06:00:00,"Zabbix",2024-01-31 23:00:00,2024-02-01 03:00:00
"EMMA",2024-02-01 02:00:00,2024-02-01 06:00:00,"HA",2024-02-01,2024-02-01 02:00:00
"EMMA",2024-02-01 02:00:00,2024-02-01 06:00:00,"CA_Spectrum",2024-02-01 01:00:00,2024-02-01 03:00:00
"EMMA",2024-02-01 02:00:00,2024-02-01 06:00:00,"C-NMS",2024-02-01 01:00:00,2024-02-01 04:00:00
"EMMA",2024-02-01 02:00:00,2024-02-01 06:00:00,"NetAct",2024-02-01 02:00:00,2024-02-01 04:00:00
"EMMA",2024-02-01 02:00:00,2024-02-01 06:00:00,"HA",2024-02-01 05:00:00,2024-02-01 07:00:00
"EMMA",2024-02-01 02:00:00,2024-02-01 06:00:00,"MileStone",2024-02-01 06:00:00,2024-02-01 08:00:00
"EMMA",2024-02-01 02:00:00,2024-02-01 06:00:00,"CA_Spectrum",2024-02-01 06:00:00,2024-02-01 10:00:00
"EMMA",2024-01-31 04:00:00,2024-01-31 06:00:00,"C-NMS",2024-01-31 01:00:00,2024-01-31 04:00:00
"EMMA",2024-01-31 04:00:00,2024-01-31 06:00:00,"SCADA",2024-01-31 04:00:00,2024-01-31 06:00:00
"EMMA",2024-01-31 04:00:00,2024-01-31 06:00:00,"MileStone",2024-01-31 04:00:00,2024-01-31 07:00:00
"EMMA",2024-01-31 04:00:00,2024-01-31 06:00:00,"Zabbix",2024-01-31 05:00:00,2024-01-31 07:00:00
"EMMA",2024-01-31 04:00:00,2024-01-31 06:00:00,"HA",2024-01-31 05:00:00,2024-01-31 07:00:00
"EMMA",2024-01-31 04:00:00,2024-01-31 06:00:00,"DICA",2024-01-31 05:00:00,2024-01-31 07:00:00
"EMMA",2024-01-30 04:00:00,2024-01-30 06:00:00,"C-NMS",2024-01-30 01:00:00,2024-01-30 06:00:00
"EMMA",2024-01-30 04:00:00,2024-01-30 06:00:00,"HA",2024-01-30 05:00:00,2024-01-30 07:00:00
"EMMA",2024-01-29 22:00:00,2024-01-30,"Stonebranch",2024-01-29 20:00:00,2024-01-29 22:00:00
"EMMA",2024-01-29 22:00:00,2024-01-30,"Impact",2024-01-29 22:00:00,2024-01-30
"EMMA",2024-01-29 22:00:00,2024-01-30,"HA",2024-01-29 22:00:00,2024-01-30 02:00:00
"EMMA",2024-01-29 22:00:00,2024-01-30,"SCOM",2024-01-29 23:00:00,2024-01-30 02:00:00
"EMMA",2024-01-29 22:00:00,2024-01-30,"Zabbix",2024-01-29 23:00:00,2024-01-30 02:00:00
"EMMA",2024-01-29 22:00:00,2024-01-30,"DICA",2024-01-30,2024-01-30 02:00:00
"EMMA",2024-01-28 18:00:00,2024-01-28 20:00:00,"SCOM",2024-01-28 18:00:00,2024-01-28 20:00:00
"EMMA",2024-01-28 18:00:00,2024-01-28 20:00:00,"local6",2024-01-28 18:00:00,2024-01-28 20:00:00
"EMMA",2024-01-28 18:00:00,2024-01-28 20:00:00,"CA_Spectrum",2024-01-28 18:00:00,2024-01-28 20:00:00
"EMMA",2024-01-25 16:00:00,2024-01-25 20:00:00,"NFM-P",2024-01-25 16:00:00,2024-01-25 20:00:00
"EMMA",2024-01-25 16:00:00,2024-01-25 20:00:00,"DICA",2024-01-25 19:00:00,2024-01-25 21:00:00
"EMMA",2024-01-25 16:00:00,2024-01-25 20:00:00,"ADVA",2024-01-25 19:00:00,2024-01-25 21:00:00
"EMMA",2024-01-25 16:00:00,2024-01-25 20:00:00,"Stonebranch",2024-01-25 20:00:00,2024-01-25 22:00:00
"EMMA",2024-01-25 01:00:00,2024-01-25 03:00:00,"Zabbix",2024-01-24 23:00:00,2024-01-25 01:00:00
"EMMA",2024-01-25 01:00:00,2024-01-25 03:00:00,"SCOM",2024-01-24 23:00:00,2024-01-25 02:00:00
"EMMA",2024-01-25 01:00:00,2024-01-25 03:00:00,"HA",2024-01-25,2024-01-25 02:00:00
"EMMA",2024-01-25 01:00:00,2024-01-25 03:00:00,"NetAct",2024-01-25,2024-01-25 02:00:00
"EMMA",2024-01-25 01:00:00,2024-01-25 03:00:00,"NFM-P",2024-01-25,2024-01-25 02:00:00
"EMMA",2024-01-25 01:00:00,2024-01-25 03:00:00,"C-NMS",2024-01-25,2024-01-25 04:00:00
"EMMA",2024-01-25 01:00:00,2024-01-25 03:00:00,"MileStone",2024-01-25 02:00:00,2024-01-25 04:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"NetAct",2024-01-24 09:00:00,2024-01-24 15:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"SCADA",2024-01-24 12:00:00,2024-01-24 16:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"C-NMS",2024-01-24 14:00:00,2024-01-24 17:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"LucentOMS",2024-01-24 15:00:00,2024-01-24 17:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"EML",2024-01-24 15:00:00,2024-01-24 18:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"SDH",2024-01-24 16:00:00,2024-01-24 18:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"Zabbix",2024-01-24 16:00:00,2024-01-24 19:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"SCOM",2024-01-24 16:00:00,2024-01-24 21:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"CA_Spectrum",2024-01-24 17:00:00,2024-01-24 19:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"NFM-P",2024-01-24 18:00:00,2024-01-24 20:00:00
"EMMA",2024-01-24 15:00:00,2024-01-24 20:00:00,"DICA",2024-01-24 19:00:00,2024-01-24 21:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"SCOM",2024-01-22 23:00:00,2024-01-23 02:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"HA",2024-01-23,2024-01-23 02:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"SCADA",2024-01-23 01:00:00,2024-01-23 03:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"EML",2024-01-23 02:00:00,2024-01-23 04:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"SDH",2024-01-23 02:00:00,2024-01-23 04:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"C-NMS",2024-01-23 02:00:00,2024-01-23 06:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"LucentOMS",2024-01-23 03:00:00,2024-01-23 05:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"Zabbix",2024-01-23 03:00:00,2024-01-23 05:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"SCOM",2024-01-23 04:00:00,2024-01-23 06:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"HA",2024-01-23 05:00:00,2024-01-23 07:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"DICA",2024-01-23 05:00:00,2024-01-23 07:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"SCADA",2024-01-23 06:00:00,2024-01-23 08:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"CA_Spectrum",2024-01-23 06:00:00,2024-01-23 14:00:00
"EMMA",2024-01-23 02:00:00,2024-01-23 07:00:00,"MileStone",2024-01-23 07:00:00,2024-01-23 16:00:00
"EMMA",2024-01-19 21:00:00,2024-01-20 01:00:00,"Zabbix",2024-01-19 19:00:00,2024-01-19 21:00:00
"EMMA",2024-01-19 21:00:00,2024-01-20 01:00:00,"MileStone",2024-01-19 19:00:00,2024-01-19 23:00:00
"EMMA",2024-01-19 21:00:00,2024-01-20 01:00:00,"LucentOMS",2024-01-19 21:00:00,2024-01-20
"EMMA",2024-01-19 21:00:00,2024-01-20 01:00:00,"EML",2024-01-19 22:00:00,2024-01-20
"EMMA",2024-01-19 21:00:00,2024-01-20 01:00:00,"SDH",2024-01-19 22:00:00,2024-01-20
"EMMA",2024-01-19 21:00:00,2024-01-20 01:00:00,"CA_Spectrum",2024-01-19 23:00:00,2024-01-20 01:00:00
"EMMA",2024-01-19 21:00:00,2024-01-20 01:00:00,"Zabbix",2024-01-19 23:00:00,2024-01-20 03:00:00
"EMMA",2024-01-19 21:00:00,2024-01-20 01:00:00,"SCOM",2024-01-19 23:00:00,2024-01-20 05:00:00
"EMMA",2024-01-19 21:00:00,2024-01-20 01:00:00,"HA",2024-01-20,2024-01-20 02:00:00
"EMMA",2024-01-19 21:00:00,2024-01-20 01:00:00,"C-NMS",2024-01-20 01:00:00,2024-01-20 06:00:00
"EMMA",2024-01-19 18:00:00,2024-01-19 20:00:00,"NetAct",2024-01-19 14:00:00,2024-01-19 20:00:00
"EMMA",2024-01-19 18:00:00,2024-01-19 20:00:00,"NFM-P",2024-01-19 16:00:00,2024-01-19 18:00:00
"EMMA",2024-01-19 18:00:00,2024-01-19 20:00:00,"SDH",2024-01-19 16:00:00,2024-01-19 18:00:00
"EMMA",2024-01-19 18:00:00,2024-01-19 20:00:00,"EML",2024-01-19 16:00:00,2024-01-19 19:00:00
"EMMA",2024-01-19 18:00:00,2024-01-19 20:00:00,"LucentOMS",2024-01-19 17:00:00,2024-01-19 19:00:00
"EMMA",2024-01-19 18:00:00,2024-01-19 20:00:00,"SCOM",2024-01-19 18:00:00,2024-01-19 20:00:00
"EMMA",2024-01-19 18:00:00,2024-01-19 20:00:00,"Zabbix",2024-01-19 19:00:00,2024-01-19 21:00:00
"EMMA",2024-01-19 18:00:00,2024-01-19 20:00:00,"MileStone",2024-01-19 19:00:00,2024-01-19 23:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"MileStone",2024-01-18 07:00:00,2024-01-18 12:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"CA_Spectrum",2024-01-18 07:00:00,2024-01-18 13:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"HA",2024-01-18 08:00:00,2024-01-18 10:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"StruxureWare",2024-01-18 08:00:00,2024-01-18 10:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"SCOM",2024-01-18 08:00:00,2024-01-18 12:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"LucentOMS",2024-01-18 08:00:00,2024-01-18 13:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"Zabbix",2024-01-18 08:00:00,2024-01-18 13:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"local6",2024-01-18 08:00:00,2024-01-18 13:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"EML",2024-01-18 08:00:00,2024-01-18 13:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"PEM",2024-01-18 08:00:00,2024-01-18 13:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"SCADA",2024-01-18 09:00:00,2024-01-18 11:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"Impact",2024-01-18 09:00:00,2024-01-18 13:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"DICA",2024-01-18 10:00:00,2024-01-18 12:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"NetAct",2024-01-18 10:00:00,2024-01-18 14:00:00
"EMMA",2024-01-18 09:00:00,2024-01-18 12:00:00,"NFM-P",2024-01-18 12:00:00,2024-01-18 17:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"StruxureWare",2024-01-09 08:00:00,2024-01-09 10:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"SCOM",2024-01-09 08:00:00,2024-01-09 12:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"SkyWalker",2024-01-09 09:00:00,2024-01-09 11:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"LucentOMS",2024-01-09 09:00:00,2024-01-09 13:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"NetAct",2024-01-09 09:00:00,2024-01-09 13:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"EML",2024-01-09 09:00:00,2024-01-09 13:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"MileStone",2024-01-09 09:00:00,2024-01-09 14:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"Impact",2024-01-09 09:00:00,2024-01-09 14:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"CA_Spectrum",2024-01-09 09:00:00,2024-01-09 15:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"UNEM",2024-01-09 10:00:00,2024-01-09 12:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"NFM-P",2024-01-09 10:00:00,2024-01-09 13:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"SDH",2024-01-09 10:00:00,2024-01-09 13:00:00
"EMMA",2024-01-09 10:00:00,2024-01-09 12:00:00,"Zabbix",2024-01-09 10:00:00,2024-01-09 15:00:00
"EMMA",2024-01-02,2024-01-02 02:00:00,"SCOM",2024-01-01 20:00:00,2024-01-02 02:00:00
"EMMA",2024-01-02,2024-01-02 02:00:00,"Zabbix",2024-01-01 21:00:00,2024-01-02 02:00:00
"EMMA",2024-01-02,2024-01-02 02:00:00,"HA",2024-01-02,2024-01-02 02:00:00
"EMMA",2024-01-02,2024-01-02 02:00:00,"StruxureWare",2024-01-02,2024-01-02 02:00:00
"EMMA",2024-01-02,2024-01-02 02:00:00,"C-NMS",2024-01-02 01:00:00,2024-01-02 03:00:00
"EMMA",2024-01-02,2024-01-02 02:00:00,"EML",2024-01-02 01:00:00,2024-01-02 03:00:00
"EMMA",2024-01-02,2024-01-02 02:00:00,"SDH",2024-01-02 01:00:00,2024-01-02 03:00:00
"EMMA",2024-01-02,2024-01-02 02:00:00,"LucentOMS",2024-01-02 01:00:00,2024-01-02 10:00:00
