Filter1,Start1,End1,Filter2,Start2,End2
EMMA,2024-02-12T08:00:00Z,2024-02-12T10:00:00Z,SDH,2024-02-12T08:00:00Z,2024-02-12T12:00:00Z
EMMA,2024-02-12T08:00:00Z,2024-02-12T10:00:00Z,CA_Spectrum,2024-02-12T08:00:00Z,2024-02-12T14:00:00Z
EMMA,2024-02-12T08:00:00Z,2024-02-12T10:00:00Z,Impact,2024-02-12T08:00:00Z,2024-02-12T14:00:00Z
EMMA,2024-02-12T08:00:00Z,2024-02-12T10:00:00Z,NetAct,2024-02-12T09:00:00Z,2024-02-12T12:00:00Z
EMMA,2024-02-12T08:00:00Z,2024-02-12T10:00:00Z,StruxureWare,2024-02-12T09:00:00Z,2024-02-12T12:00:00Z
EMMA,2024-02-12T08:00:00Z,2024-02-12T10:00:00Z,NFM-P,2024-02-12T10:00:00Z,2024-02-12T13:00:00Z
EMMA,2024-02-19T02:00:00Z,2024-02-19T04:00:00Z,SCOM,2024-02-18T19:00:00Z,2024-02-19T02:00:00Z
EMMA,2024-02-19T02:00:00Z,2024-02-19T04:00:00Z,Zabbix,2024-02-18T22:00:00Z,2024-02-19T02:00:00Z
EMMA,2024-02-19T02:00:00Z,2024-02-19T04:00:00Z,C-NMS,2024-02-19T00:00:00Z,2024-02-19T05:00:00Z
EMMA,2024-02-19T02:00:00Z,2024-02-19T04:00:00Z,HA,2024-02-19T04:00:00Z,2024-02-19T06:00:00Z
EMMA,2024-02-19T13:00:00Z,2024-02-19T15:00:00Z,NetAct,2024-02-19T07:00:00Z,2024-02-19T13:00:00Z
EMMA,2024-02-19T13:00:00Z,2024-02-19T15:00:00Z,LucentOMS,2024-02-19T08:00:00Z,2024-02-19T14:00:00Z
EMMA,2024-02-19T13:00:00Z,2024-02-19T15:00:00Z,DICA,2024-02-19T09:00:00Z,2024-02-19T13:00:00Z
EMMA,2024-02-19T13:00:00Z,2024-02-19T15:00:00Z,MileStone,2024-02-19T09:00:00Z,2024-02-19T14:00:00Z
EMMA,2024-02-19T13:00:00Z,2024-02-19T15:00:00Z,EML,2024-02-19T10:00:00Z,2024-02-19T14:00:00Z
EMMA,2024-02-19T13:00:00Z,2024-02-19T15:00:00Z,SDH,2024-02-19T10:00:00Z,2024-02-19T14:00:00Z
EMMA,2024-02-19T13:00:00Z,2024-02-19T15:00:00Z,C-NMS,2024-02-19T11:00:00Z,2024-02-19T13:00:00Z
EMMA,2024-02-20T00:00:00Z,2024-02-20T02:00:00Z,Zabbix,2024-02-19T21:00:00Z,2024-02-20T01:00:00Z
EMMA,2024-02-20T00:00:00Z,2024-02-20T02:00:00Z,HA,2024-02-19T21:00:00Z,2024-02-20T01:00:00Z
EMMA,2024-02-20T00:00:00Z,2024-02-20T02:00:00Z,SCOM,2024-02-19T22:00:00Z,2024-02-20T02:00:00Z
EMMA,2024-02-20T00:00:00Z,2024-02-20T02:00:00Z,Stonebranch,2024-02-20T00:00:00Z,2024-02-20T02:00:00Z
EMMA,2024-02-21T05:00:00Z,2024-02-21T07:00:00Z,C-NMS,2024-02-20T22:00:00Z,2024-02-21T05:00:00Z
EMMA,2024-02-21T05:00:00Z,2024-02-21T07:00:00Z,SCOM,2024-02-21T04:00:00Z,2024-02-21T06:00:00Z
EMMA,2024-02-21T05:00:00Z,2024-02-21T07:00:00Z,HA,2024-02-21T04:00:00Z,2024-02-21T06:00:00Z
EMMA,2024-02-21T05:00:00Z,2024-02-21T07:00:00Z,MileStone,2024-02-21T07:00:00Z,2024-02-21T11:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,MileStone,2024-02-21T07:00:00Z,2024-02-21T11:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,LucentOMS,2024-02-21T08:00:00Z,2024-02-21T10:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,EML,2024-02-21T08:00:00Z,2024-02-21T10:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,SCOM,2024-02-21T08:00:00Z,2024-02-21T11:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,NetAct,2024-02-21T08:00:00Z,2024-02-21T11:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,CA_Spectrum,2024-02-21T08:00:00Z,2024-02-21T12:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,Impact,2024-02-21T08:00:00Z,2024-02-21T13:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,StruxureWare,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,Zabbix,2024-02-21T09:00:00Z,2024-02-21T13:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,HA,2024-02-21T09:00:00Z,2024-02-21T13:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,local6,2024-02-21T10:00:00Z,2024-02-21T12:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,WebSphere-MQ,2024-02-21T10:00:00Z,2024-02-21T12:00:00Z
EMMA,2024-02-21T09:00:00Z,2024-02-21T11:00:00Z,NFM-P,2024-02-21T10:00:00Z,2024-02-21T13:00:00Z
EMMA,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z,CA_Spectrum,2024-02-21T13:00:00Z,2024-02-21T15:00:00Z
EMMA,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z,DICA,2024-02-21T13:00:00Z,2024-02-21T16:00:00Z
EMMA,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z,MileStone,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z
EMMA,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z,EML,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z
EMMA,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z,SDH,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z
EMMA,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z,LucentOMS,2024-02-21T14:00:00Z,2024-02-21T17:00:00Z
EMMA,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z,UNEM,2024-02-21T14:00:00Z,2024-02-21T17:00:00Z
EMMA,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z,Zabbix,2024-02-21T15:00:00Z,2024-02-21T18:00:00Z
EMMA,2024-02-21T14:00:00Z,2024-02-21T16:00:00Z,SCOM,2024-02-21T16:00:00Z,2024-02-21T19:00:00Z
EMMA,2024-02-22T17:00:00Z,2024-02-22T19:00:00Z,Stonebranch,2024-02-22T14:00:00Z,2024-02-22T17:00:00Z
EMMA,2024-02-22T17:00:00Z,2024-02-22T19:00:00Z,SCADA,2024-02-22T15:00:00Z,2024-02-22T17:00:00Z
EMMA,2024-02-22T17:00:00Z,2024-02-22T19:00:00Z,DICA,2024-02-22T18:00:00Z,2024-02-22T20:00:00Z
EMMA,2024-02-22T17:00:00Z,2024-02-22T19:00:00Z,SCADA,2024-02-22T18:00:00Z,2024-02-22T20:00:00Z
EMMA,2024-02-22T17:00:00Z,2024-02-22T19:00:00Z,StruxureWare,2024-02-22T18:00:00Z,2024-02-22T20:00:00Z
EMMA,2024-02-22T17:00:00Z,2024-02-22T19:00:00Z,Stonebranch,2024-02-22T19:00:00Z,2024-02-22T21:00:00Z
EMMA,2024-02-22T17:00:00Z,2024-02-22T19:00:00Z,NetAct,2024-02-22T19:00:00Z,2024-02-22T21:00:00Z
EMMA,2024-02-26T19:00:00Z,2024-02-26T21:00:00Z,LucentOMS,2024-02-26T16:00:00Z,2024-02-26T19:00:00Z
EMMA,2024-02-26T19:00:00Z,2024-02-26T21:00:00Z,DICA,2024-02-26T18:00:00Z,2024-02-26T20:00:00Z
EMMA,2024-02-26T19:00:00Z,2024-02-26T21:00:00Z,SCOM,2024-02-26T18:00:00Z,2024-02-26T22:00:00Z
EMMA,2024-02-26T19:00:00Z,2024-02-26T21:00:00Z,Stonebranch,2024-02-26T19:00:00Z,2024-02-26T21:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,CA_Spectrum,2024-02-28T06:00:00Z,2024-02-28T12:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,NetAct,2024-02-28T07:00:00Z,2024-02-28T12:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,SCOM,2024-02-28T07:00:00Z,2024-02-28T13:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,C-NMS,2024-02-28T08:00:00Z,2024-02-28T10:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,SCADA,2024-02-28T08:00:00Z,2024-02-28T10:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,LucentOMS,2024-02-28T08:00:00Z,2024-02-28T12:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,NFM-P,2024-02-28T08:00:00Z,2024-02-28T12:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,StruxureWare,2024-02-28T08:00:00Z,2024-02-28T12:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,Impact,2024-02-28T08:00:00Z,2024-02-28T13:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,SkyWalker,2024-02-28T09:00:00Z,2024-02-28T11:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,EML,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,Zabbix,2024-02-28T11:00:00Z,2024-02-28T13:00:00Z
EMMA,2024-02-28T10:00:00Z,2024-02-28T12:00:00Z,C-NMS,2024-02-28T12:00:00Z,2024-02-28T15:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,EML,2024-03-13T18:00:00Z,2024-03-13T23:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,Stonebranch,2024-03-13T19:00:00Z,2024-03-13T21:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,LucentOMS,2024-03-13T19:00:00Z,2024-03-13T23:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,NFM-P,2024-03-13T19:00:00Z,2024-03-13T23:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,DICA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,MileStone,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,NetAct,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,ADVA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,SDH,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,CA_Spectrum,2024-03-13T21:00:00Z,2024-03-14T00:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,Impact,2024-03-13T21:00:00Z,2024-03-14T00:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,HA,2024-03-13T21:00:00Z,2024-03-14T01:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,Zabbix,2024-03-13T21:00:00Z,2024-03-14T04:00:00Z
EMMA,2024-03-13T21:00:00Z,2024-03-13T23:00:00Z,SCOM,2024-03-13T23:00:00Z,2024-03-14T02:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,NetAct,2024-03-14T06:00:00Z,2024-03-14T12:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,SCOM,2024-03-14T07:00:00Z,2024-03-14T13:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,CA_Spectrum,2024-03-14T07:00:00Z,2024-03-14T13:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,LucentOMS,2024-03-14T08:00:00Z,2024-03-14T12:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,NFM-P,2024-03-14T08:00:00Z,2024-03-14T12:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,EML,2024-03-14T08:00:00Z,2024-03-14T12:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,Impact,2024-03-14T08:00:00Z,2024-03-14T13:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,Zabbix,2024-03-14T09:00:00Z,2024-03-14T13:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,HA,2024-03-14T09:00:00Z,2024-03-14T13:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,MileStone,2024-03-14T09:00:00Z,2024-03-14T13:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,DICA,2024-03-14T10:00:00Z,2024-03-14T12:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,UNEM,2024-03-14T10:00:00Z,2024-03-14T12:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,SkyWalker,2024-03-14T11:00:00Z,2024-03-14T13:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,Stonebranch,2024-03-14T11:00:00Z,2024-03-14T14:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,SCADA,2024-03-14T11:00:00Z,2024-03-14T15:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,C-NMS,2024-03-14T12:00:00Z,2024-03-14T17:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,NFM-P,2024-03-14T13:00:00Z,2024-03-14T16:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,LucentOMS,2024-03-14T13:00:00Z,2024-03-14T17:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,DICA,2024-03-14T14:00:00Z,2024-03-14T16:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,UNEM,2024-03-14T14:00:00Z,2024-03-14T17:00:00Z
EMMA,2024-03-14T12:00:00Z,2024-03-14T14:00:00Z,NetAct,2024-03-14T14:00:00Z,2024-03-14T17:00:00Z
EMMA,2024-03-15T04:00:00Z,2024-03-15T06:00:00Z,NFM-P,2024-03-15T02:00:00Z,2024-03-15T05:00:00Z
EMMA,2024-03-15T04:00:00Z,2024-03-15T06:00:00Z,HA,2024-03-15T04:00:00Z,2024-03-15T06:00:00Z
EMMA,2024-03-15T04:00:00Z,2024-03-15T06:00:00Z,SCADA,2024-03-15T05:00:00Z,2024-03-15T07:00:00Z
EMMA,2024-03-15T04:00:00Z,2024-03-15T06:00:00Z,NetAct,2024-03-15T06:00:00Z,2024-03-15T12:00:00Z
EMMA,2024-03-15T14:00:00Z,2024-03-15T17:00:00Z,DICA,2024-03-15T10:00:00Z,2024-03-15T14:00:00Z
EMMA,2024-03-15T14:00:00Z,2024-03-15T17:00:00Z,SkyWalker,2024-03-15T12:00:00Z,2024-03-15T14:00:00Z
EMMA,2024-03-15T14:00:00Z,2024-03-15T17:00:00Z,Zabbix,2024-03-15T12:00:00Z,2024-03-15T15:00:00Z
EMMA,2024-03-15T14:00:00Z,2024-03-15T17:00:00Z,OCC,2024-03-15T13:00:00Z,2024-03-15T15:00:00Z
EMMA,2024-03-15T14:00:00Z,2024-03-15T17:00:00Z,NFM-P,2024-03-15T13:00:00Z,2024-03-15T15:00:00Z
EMMA,2024-03-15T14:00:00Z,2024-03-15T17:00:00Z,CA_Spectrum,2024-03-15T15:00:00Z,2024-03-15T17:00:00Z
EMMA,2024-03-15T14:00:00Z,2024-03-15T17:00:00Z,Impact,2024-03-15T15:00:00Z,2024-03-15T17:00:00Z
EMMA,2024-03-22T07:00:00Z,2024-03-22T09:00:00Z,local6,2024-03-22T06:00:00Z,2024-03-22T08:00:00Z
EMMA,2024-03-22T07:00:00Z,2024-03-22T09:00:00Z,SCOM,2024-03-22T07:00:00Z,2024-03-22T12:00:00Z
EMMA,2024-03-22T07:00:00Z,2024-03-22T09:00:00Z,NetAct,2024-03-22T08:00:00Z,2024-03-22T11:00:00Z
EMMA,2024-03-22T07:00:00Z,2024-03-22T09:00:00Z,LucentOMS,2024-03-22T08:00:00Z,2024-03-22T12:00:00Z
EMMA,2024-03-22T07:00:00Z,2024-03-22T09:00:00Z,EML,2024-03-22T08:00:00Z,2024-03-22T12:00:00Z
EMMA,2024-03-22T07:00:00Z,2024-03-22T09:00:00Z,HA,2024-03-22T09:00:00Z,2024-03-22T11:00:00Z
EMMA,2024-03-22T07:00:00Z,2024-03-22T09:00:00Z,Impact,2024-03-22T09:00:00Z,2024-03-22T11:00:00Z
EMMA,2024-03-22T07:00:00Z,2024-03-22T09:00:00Z,StruxureWare,2024-03-22T09:00:00Z,2024-03-22T11:00:00Z
EMMA,2024-03-22T07:00:00Z,2024-03-22T09:00:00Z,CA_Spectrum,2024-03-22T09:00:00Z,2024-03-22T12:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,SCOM,2024-03-23T15:00:00Z,2024-03-23T21:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,CA_Spectrum,2024-03-23T18:00:00Z,2024-03-23T20:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,NFM-P,2024-03-23T18:00:00Z,2024-03-23T20:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,Zabbix,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,EML,2024-03-23T19:00:00Z,2024-03-24T01:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,LucentOMS,2024-03-23T21:00:00Z,2024-03-24T01:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,DICA,2024-03-23T21:00:00Z,2024-03-24T01:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,UNEM,2024-03-23T21:00:00Z,2024-03-24T01:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,NFM-P,2024-03-23T21:00:00Z,2024-03-24T01:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,SDH,2024-03-23T21:00:00Z,2024-03-24T01:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,NetAct,2024-03-23T21:00:00Z,2024-03-24T03:00:00Z
EMMA,2024-03-23T19:00:00Z,2024-03-23T21:00:00Z,CA_Spectrum,2024-03-23T21:00:00Z,2024-03-24T04:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,SCOM,2024-03-25T20:00:00Z,2024-03-26T02:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,LucentOMS,2024-03-25T22:00:00Z,2024-03-26T00:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,NetAct,2024-03-25T22:00:00Z,2024-03-26T00:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,NFM-P,2024-03-25T22:00:00Z,2024-03-26T00:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,Zabbix,2024-03-25T22:00:00Z,2024-03-26T02:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,HA,2024-03-25T23:00:00Z,2024-03-26T01:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,C-NMS,2024-03-26T00:00:00Z,2024-03-26T03:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,MileStone,2024-03-26T01:00:00Z,2024-03-26T05:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,UNEM,2024-03-26T02:00:00Z,2024-03-26T04:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,EML,2024-03-26T02:00:00Z,2024-03-26T04:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,SDH,2024-03-26T02:00:00Z,2024-03-26T04:00:00Z
EMMA,2024-03-26T00:00:00Z,2024-03-26T02:00:00Z,LucentOMS,2024-03-26T02:00:00Z,2024-03-26T05:00:00Z
EMMA,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z,SCOM,2024-03-26T22:00:00Z,2024-03-27T00:00:00Z
EMMA,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z,Zabbix,2024-03-26T22:00:00Z,2024-03-27T02:00:00Z
EMMA,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z,HA,2024-03-26T23:00:00Z,2024-03-27T01:00:00Z
EMMA,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z,CA_Spectrum,2024-03-27T00:00:00Z,2024-03-27T02:00:00Z
EMMA,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z,C-NMS,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z
EMMA,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z,NFM-P,2024-03-27T01:00:00Z,2024-03-27T03:00:00Z
EMMA,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z,EML,2024-03-27T01:00:00Z,2024-03-27T03:00:00Z
EMMA,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z,SDH,2024-03-27T01:00:00Z,2024-03-27T03:00:00Z
EMMA,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z,LucentOMS,2024-03-27T01:00:00Z,2024-03-27T04:00:00Z
EMMA,2024-03-27T00:00:00Z,2024-03-27T03:00:00Z,SCOM,2024-03-27T03:00:00Z,2024-03-27T05:00:00Z
EMMA,2024-03-28T14:00:00Z,2024-03-28T18:00:00Z,SCOM,2024-03-28T13:00:00Z,2024-03-28T15:00:00Z
EMMA,2024-03-28T14:00:00Z,2024-03-28T18:00:00Z,DICA,2024-03-28T13:00:00Z,2024-03-28T15:00:00Z
EMMA,2024-03-28T14:00:00Z,2024-03-28T18:00:00Z,OCC,2024-03-28T13:00:00Z,2024-03-28T15:00:00Z
EMMA,2024-03-28T14:00:00Z,2024-03-28T18:00:00Z,StruxureWare,2024-03-28T13:00:00Z,2024-03-28T15:00:00Z
EMMA,2024-03-28T14:00:00Z,2024-03-28T18:00:00Z,NetAct,2024-03-28T14:00:00Z,2024-03-28T16:00:00Z
EMMA,2024-03-28T14:00:00Z,2024-03-28T18:00:00Z,MileStone,2024-03-28T15:00:00Z,2024-03-28T18:00:00Z
EMMA,2024-03-30T19:00:00Z,2024-03-30T21:00:00Z,CA_Spectrum,2024-03-30T19:00:00Z,2024-03-30T21:00:00Z
EMMA,2024-03-30T19:00:00Z,2024-03-30T21:00:00Z,SCOM,2024-03-30T19:00:00Z,2024-03-30T22:00:00Z
EMMA,2024-03-30T19:00:00Z,2024-03-30T21:00:00Z,Zabbix,2024-03-30T19:00:00Z,2024-03-31T04:00:00Z
EMMA,2024-03-31T13:00:00Z,2024-03-31T15:00:00Z,LucentOMS,2024-03-31T12:00:00Z,2024-03-31T14:00:00Z
